Origin,[Migration_Dim].[list].[Mig_Name].[Code],Dest,1960,1970,1980,1990,2000,gt1000
SCG,MAL,FRA,16954,6074,19635,18608,27023,true
SCG,MAL,DEU,35192,186835,241391,203593,390979,true
SCG,MAL,GRC,568,307,910,1746,1734,true
SCG,MAL,HUN,7041,20410,18361,15719,14739,true
SCG,MAL,ISR,780,906,966,4891,9940,true
SCG,MAL,ITA,11234,3666,5887,13568,39028,true
SCG,MAL,LBN,1063,8,8,2938,1573,true
SCG,MAL,LUX,108,32,519,769,3449,true
SCG,MAL,NLD,833,1520,3191,7334,26360,true
SCG,MAL,NZL,975,1004,788,725,1319,true
SCG,MAL,NOR,71,740,1081,2613,7394,true
SCG,MAL,POL,6270,5408,3892,2774,1988,true
SCG,MAL,QAT,1526,64,177,8274,3891,true
SCG,MAL,ROM,1759,1490,1038,730,1061,true
SCG,MAL,SVN,122,120,210,14025,15466,true
SCG,MAL,SWE,521,11228,23040,13829,36463,true
SCG,MAL,CHE,3590,7870,24434,44916,110903,true
SCG,MAL,TUR,99320,81904,58384,68463,52504,true
SCG,MAL,ARE,2,57,573,945,1743,true
SCG,MAL,USA,40751,38540,35890,32540,32883,true
SCG,MAL,PSE,425,511,608,796,1226,true
SYC,TOT,AUS,136,372,1087,2522,2438,true
SYC,TOT,CAN,25,143,266,219,1006,true
SYC,TOT,GBR,9,34,2190,3106,1434,true
SYC,TOT,USA,43,97,646,748,2572,true
SYC,FEM,AUS,61,173,543,1282,1294,true
SYC,FEM,USA,22,54,512,521,1117,true
SYC,MAL,AUS,75,199,544,1240,1144,true
SYC,MAL,USA,21,43,134,227,1454,true
SLE,TOT,CAN,165,932,1733,104,1006,true
SLE,TOT,CIV,182,281,360,2031,1170,true
SLE,TOT,GMB,648,401,641,1340,1935,true
SLE,TOT,GIN,1609,2401,3582,29841,97669,true
SLE,TOT,LBR,4291,5485,10275,10275,9774,true
SLE,TOT,MLI,192,189,185,182,1249,true
SLE,TOT,NLD,0,0,0,0,3393,true
SLE,TOT,NGA,1841,1316,6450,1581,2651,true
SLE,TOT,GBR,2548,268,3932,6683,1389,true
SLE,TOT,USA,334,801,2486,8260,22044,true
SLE,FEM,GIN,750,1130,1704,15515,52448,true
SLE,FEM,LBR,1591,2205,4433,4781,4548,true
SLE,FEM,NGA,774,524,2738,733,1278,true
SLE,FEM,USA,168,445,916,3699,10712,true
SLE,MAL,GMB,335,211,387,759,1034,true
SLE,MAL,GIN,860,1271,1878,14326,45221,true
SLE,MAL,LBR,2700,3280,5841,5494,5226,true
SLE,MAL,NLD,0,0,0,0,2689,true
SLE,MAL,NGA,1067,792,3712,848,1374,true
SLE,MAL,USA,166,355,1570,4561,11332,true
SGP,TOT,AUS,2634,4198,11562,23418,33007,true
SGP,TOT,BRN,207,1091,1705,1522,2165,true
SGP,TOT,CAN,101,1333,2617,4635,9736,true
SGP,TOT,CHN,49,888,450,297,6179,true
SGP,TOT,FRA,6502,650,401,187,10970,true
SGP,TOT,DEU,24,31,47,505,1861,true
SGP,TOT,HKG,137,7560,10167,3637,68886,true
SGP,TOT,IND,27,162,13692,9041,5058,true
SGP,TOT,JPN,4,68,151,1291,1577,true
SGP,TOT,MYS,2568,52926,52348,50381,65444,true
SGP,TOT,NLD,2,290,803,2314,2579,true
SGP,TOT,NZL,322,969,1963,2548,3879,true
SGP,TOT,THA,224,1379,871,715,1271,true
SGP,TOT,GBR,12012,28337,33222,35636,40985,true
SGP,TOT,USA,370,287,6709,15341,24386,true
SGP,FEM,AUS,1222,1708,6351,12513,17789,true
SGP,FEM,CAN,48,653,1289,2358,5171,true
SGP,FEM,CHN,21,444,156,182,4486,true
SGP,FEM,FRA,3106,316,202,82,5557,true
SGP,FEM,HKG,55,3809,3419,2391,53080,true
SGP,FEM,IND,11,78,7629,5185,3019,true
SGP,FEM,JPN,2,29,73,688,1055,true
SGP,FEM,MYS,1387,29349,30314,28961,35965,true
SGP,FEM,NLD,0,105,348,1213,1365,true
SGP,FEM,NZL,166,448,1066,1424,2242,true
SGP,FEM,GBR,5980,14092,16881,18738,21551,true
SGP,FEM,USA,147,140,3829,8108,12894,true
SGP,MAL,AUS,1413,2490,5211,10905,15219,true
SGP,MAL,BRN,128,624,1080,841,1165,true
SGP,MAL,CAN,53,679,1328,2277,4565,true
SGP,MAL,CHN,29,444,294,115,1693,true
SGP,MAL,FRA,3396,335,199,105,5414,true
SGP,MAL,HKG,82,3751,6749,1246,15805,true
SGP,MAL,IND,16,84,6063,3856,2039,true
SGP,MAL,MYS,1182,23576,22034,21420,29479,true
SGP,MAL,NLD,0,186,455,1101,1214,true
SGP,MAL,NZL,155,521,896,1125,1637,true
SGP,MAL,GBR,6032,14245,16340,16899,19434,true
SGP,MAL,USA,222,148,2880,7233,11492,true
SVK,TOT,AUS,3484,4220,4668,5143,2956,true
SVK,TOT,AUT,3895,6021,2638,9017,10916,true
SVK,TOT,CAN,13706,9092,4554,19252,15577,true
SVK,TOT,HRV,677,688,1232,561,1694,true
SVK,TOT,CZE,21755,24044,26573,187831,287874,true
SVK,TOT,FRA,34877,12606,3007,2779,58839,true
SVK,TOT,DEU,194210,209061,199219,104232,118829,true
SVK,TOT,HUN,43737,8405,4279,2691,2064,true
SVK,TOT,ITA,881,840,874,724,3283,true
SVK,TOT,POL,20960,18048,12035,7132,2632,true
SVK,TOT,RUS,0,0,0,0,3345,true
SVK,TOT,SWE,1513,3275,3233,3297,3353,true
SVK,TOT,CHE,311,4749,6047,6561,2172,true
SVK,TOT,UKR,0,10204,8744,7943,1623,true
SVK,TOT,USA,43844,35150,1,0,16575,true
SVK,FEM,AUS,1285,1545,1899,2240,1379,true
SVK,FEM,AUT,2452,3464,1465,4646,6294,true
SVK,FEM,CAN,5818,3951,2152,11561,7947,true
SVK,FEM,HRV,341,356,653,424,1023,true
SVK,FEM,CZE,13054,14427,15945,105110,154953,true
SVK,FEM,FRA,16660,6065,1668,1615,29803,true
SVK,FEM,DEU,97076,109402,108407,56153,62154,true
SVK,FEM,HUN,26006,4924,2434,1491,1119,true
SVK,FEM,ITA,503,494,539,537,2633,true
SVK,FEM,POL,11186,9619,6454,3816,1486,true
SVK,FEM,RUS,0,0,0,0,1827,true
SVK,FEM,SWE,726,1500,1519,1685,1809,true
SVK,FEM,CHE,185,2511,3270,3399,1440,true
SVK,FEM,USA,23567,17866,0,0,8420,true
SVK,MAL,AUS,2199,2675,2769,2902,1577,true
SVK,MAL,AUT,1443,2558,1172,4371,4621,true
SVK,MAL,CAN,7888,5141,2402,7691,7629,true
SVK,MAL,CZE,8701,9616,10628,82721,132921,true
SVK,MAL,FRA,18216,6542,1339,1164,29036,true
SVK,MAL,DEU,97134,99659,90812,48079,56675,true
SVK,MAL,POL,9774,8429,5581,3315,1146,true
SVK,MAL,RUS,0,0,0,0,1518,true
SVK,MAL,SWE,787,1775,1714,1612,1544,true
SVK,MAL,USA,20277,17283,0,0,8155,true
SVN,TOT,ARG,7143,5511,4193,2632,1657,true
SVN,TOT,AUS,1769,3048,5309,5755,6622,true
SVN,TOT,AUT,1034,5855,14,6558,9722,true
SVN,TOT,CAN,3136,2136,1155,6420,9124,true
SVN,TOT,HRV,35,36,64,30434,22177,true
SVN,TOT,FRA,2057,741,2522,2452,3471,true
SVN,TOT,DEU,3733,10457,14136,12414,21893,true
SVN,TOT,ITA,713,805,777,2868,4844,true
SVN,TOT,MKD,1,1,3,1136,1320,true
SVN,TOT,CHE,241,201,661,1184,2921,true
SVN,TOT,USA,3888,4085,3777,3356,2202,true
SVN,FEM,AUS,628,1164,2337,2677,3146,true
SVN,FEM,AUT,512,3347,8,3491,4412,true
SVN,FEM,CAN,1294,912,546,3053,4595,true
SVN,FEM,HRV,22,22,41,19573,14523,true
SVN,FEM,FRA,983,356,1174,1174,1758,true
SVN,FEM,DEU,1784,4268,6273,5766,10765,true
SVN,FEM,ITA,409,578,460,1777,3146,true
SVN,FEM,CHE,143,98,311,597,1552,true
SVN,FEM,USA,1764,2076,1907,1660,1106,true
SVN,MAL,AUS,1141,1885,2971,3079,3477,true
SVN,MAL,AUT,523,2508,6,3068,5310,true
SVN,MAL,CAN,1841,1224,610,3367,4530,true
SVN,MAL,HRV,14,13,23,10861,7654,true
SVN,MAL,FRA,1075,384,1348,1277,1713,true
SVN,MAL,DEU,1949,6189,7863,6648,11128,true
SVN,MAL,ITA,305,226,317,1091,1697,true
SVN,MAL,CHE,97,103,350,586,1369,true
SVN,MAL,USA,2124,2008,1870,1696,1096,true
SLB,TOT,AUS,4,22,14,1018,1307,true
SOM,TOT,AUS,152,415,1214,349,3689,true
SOM,TOT,CAN,300,1718,3202,208,19798,true
SOM,TOT,COD,33,5594,3518,2431,1991,true
SOM,TOT,DNK,28,0,108,635,11556,true
SOM,TOT,DJI,5680,10349,20841,32686,41968,true
SOM,TOT,EGY,89,721,1415,1764,1418,true
SOM,TOT,ETH,92237,87739,92238,96967,101938,true
SOM,TOT,FIN,0,2,4,50,3941,true
SOM,TOT,FRA,1008,2416,18,5109,1701,true
SOM,TOT,DEU,253,281,253,961,5853,true
SOM,TOT,ITA,204,312,2682,10761,6864,true
SOM,TOT,KEN,2259,1610,1874,2144,36512,true
SOM,TOT,KWT,14,193,1245,1110,1048,true
SOM,TOT,NLD,0,449,1242,3578,19962,true
SOM,TOT,NZL,11,42,124,101,1738,true
SOM,TOT,NOR,3,4,26,1304,6582,true
SOM,TOT,QAT,4,9,101,95,1019,true
SOM,TOT,SAU,249,1403,7154,18638,20163,true
SOM,TOT,ZAF,0,58,116,128,1401,true
SOM,TOT,SDN,2519,2403,3083,4312,5202,true
SOM,TOT,SWE,0,16,100,84,12936,true
SOM,TOT,CHE,182,50,231,185,4979,true
SOM,TOT,ARE,3,95,1033,1917,3293,true
SOM,TOT,GBR,116,422,849,63,18001,true
SOM,TOT,USA,124,1014,1515,2477,36762,true
SOM,FEM,AUS,67,193,632,114,1813,true
SOM,FEM,CAN,142,830,1555,69,9327,true
SOM,FEM,COD,12,2881,1807,1261,1039,true
SOM,FEM,DNK,17,0,32,215,5480,true
SOM,FEM,DJI,2620,4936,10393,16954,21611,true
SOM,FEM,ETH,49908,48827,53293,57910,60510,true
SOM,FEM,FIN,0,0,1,38,1789,true
SOM,FEM,DEU,85,104,74,201,2046,true
SOM,FEM,ITA,103,156,1341,6988,4494,true
SOM,FEM,KEN,732,639,804,944,17357,true
SOM,FEM,NLD,0,77,273,1032,8937,true
SOM,FEM,NOR,1,0,3,366,2894,true
SOM,FEM,SAU,105,547,2588,6246,7614,true
SOM,FEM,SDN,1198,1203,1528,2100,2523,true
SOM,FEM,SWE,0,6,38,35,6130,true
SOM,FEM,CHE,107,25,117,88,2597,true
SOM,FEM,ARE,0,21,306,755,1112,true
SOM,FEM,GBR,50,188,419,29,9268,true
SOM,FEM,USA,63,563,572,871,17232,true
SOM,MAL,AUS,86,222,582,235,1876,true
SOM,MAL,CAN,158,889,1647,138,10471,true
SOM,MAL,DNK,11,0,75,420,6075,true
SOM,MAL,DJI,3060,5414,10447,15732,20357,true
SOM,MAL,ETH,42329,38912,38945,39057,41428,true
SOM,MAL,FIN,0,1,3,12,2152,true
SOM,MAL,DEU,168,177,178,760,3807,true
SOM,MAL,ITA,101,156,1341,3774,2370,true
SOM,MAL,KEN,1526,970,1070,1200,19155,true
SOM,MAL,NLD,0,371,969,2545,11025,true
SOM,MAL,NOR,2,3,23,937,3688,true
SOM,MAL,SAU,145,856,4566,12392,12549,true
SOM,MAL,SDN,1321,1200,1555,2211,2679,true
SOM,MAL,SWE,0,9,61,49,6807,true
SOM,MAL,CHE,74,24,114,97,2382,true
SOM,MAL,ARE,3,74,727,1161,2181,true
SOM,MAL,GBR,65,234,430,34,8733,true
SOM,MAL,USA,62,451,943,1606,19529,true
ZAF,TOT,AUS,7540,11175,26003,47583,79021,true
ZAF,TOT,BWA,2059,1838,674,5593,2521,true
ZAF,TOT,CAN,3915,7099,10492,21654,36613,true
ZAF,TOT,CYP,116,402,688,980,2264,true
ZAF,TOT,FRA,6163,14771,113,196,10398,true
ZAF,TOT,DEU,123,1456,2820,2409,5280,true
ZAF,TOT,GRC,5,71,636,1391,1031,true
ZAF,TOT,IND,9327,3759,5266,23364,9041,true
ZAF,TOT,IRL,630,794,1412,1723,6082,true
ZAF,TOT,ITA,97,148,672,1086,1242,true
ZAF,TOT,LSO,1101,2103,3156,2086,3140,true
ZAF,TOT,MWI,9757,9585,7361,7231,7104,true
ZAF,TOT,MYS,0,38,115,369,1093,true
ZAF,TOT,MOZ,523,363,1315,35916,159113,true
ZAF,TOT,NAM,6906,11070,17745,28444,27234,true
ZAF,TOT,NLD,5,853,2358,6795,11346,true
ZAF,TOT,NZL,2161,3126,4172,4687,25663,true
ZAF,TOT,NGA,0,173,1788,694,1163,true
ZAF,TOT,PRT,349,913,2385,6393,10646,true
ZAF,TOT,ESP,0,0,0,2033,1107,true
ZAF,TOT,SWZ,12397,24656,22868,14758,15404,true
ZAF,TOT,SWE,330,125,275,515,1005,true
ZAF,TOT,CHE,86,24,114,88,1192,true
ZAF,TOT,GBR,46296,48980,55516,77458,143298,true
ZAF,TOT,USA,5724,12349,23096,42299,68041,true
ZAF,TOT,ZMB,16376,13122,906,3060,2769,true
ZAF,TOT,ZWE,41366,53321,50290,47432,43624,true
ZAF,FEM,AUS,3813,5688,14431,24223,40215,true
ZAF,FEM,BWA,1070,953,281,1911,1069,true
ZAF,FEM,CAN,1852,3411,5095,9881,18190,true
ZAF,FEM,CYP,61,207,353,505,1265,true
ZAF,FEM,FRA,2514,6038,52,93,5267,true
ZAF,FEM,DEU,41,822,1635,1416,3091,true
ZAF,FEM,IND,4899,2071,3058,13717,6526,true
ZAF,FEM,IRL,298,399,664,892,3000,true
ZAF,FEM,LSO,551,1133,1708,1128,1451,true
ZAF,FEM,MWI,5831,5736,4045,3980,3916,true
ZAF,FEM,MOZ,299,264,997,19799,84516,true
ZAF,FEM,NAM,3087,5303,9103,15613,15078,true
ZAF,FEM,NLD,2,295,983,3447,6105,true
ZAF,FEM,NZL,1140,1644,2245,2560,13184,true
ZAF,FEM,PRT,191,472,1163,3170,5710,true
ZAF,FEM,SWZ,6755,13810,12450,8085,9691,true
ZAF,FEM,GBR,25335,26950,30399,40936,75250,true
ZAF,FEM,USA,2941,6872,11517,20120,33641,true
ZAF,FEM,ZMB,8874,7145,501,1486,1359,true
ZAF,FEM,ZWE,15471,28869,27228,25681,23619,true
ZAF,MAL,AUS,3727,5487,11572,23360,38806,true
ZAF,MAL,BWA,990,884,393,3682,1452,true
ZAF,MAL,CAN,2063,3688,5396,11773,18423,true
ZAF,MAL,FRA,3649,8733,61,104,5131,true
ZAF,MAL,DEU,82,634,1185,992,2189,true
ZAF,MAL,IND,4428,1688,2207,9647,2514,true
ZAF,MAL,IRL,332,395,747,831,3082,true
ZAF,MAL,LSO,550,970,1447,958,1688,true
ZAF,MAL,MWI,3926,3850,3316,3251,3188,true
ZAF,MAL,MOZ,224,98,318,16118,74597,true
ZAF,MAL,NAM,3820,5767,8642,12830,12156,true
ZAF,MAL,NLD,2,558,1375,3348,5241,true
ZAF,MAL,NZL,1022,1482,1928,2127,12480,true
ZAF,MAL,PRT,158,441,1222,3223,4936,true
ZAF,MAL,SWZ,5642,10845,10418,6673,5713,true
ZAF,MAL,GBR,20961,22030,25117,36523,68048,true
ZAF,MAL,USA,2783,5476,11579,22179,34400,true
ZAF,MAL,ZMB,7501,5978,405,1574,1410,true
ZAF,MAL,ZWE,25895,24452,23062,21751,20005,true
ESP,TOT,DZA,8323,3262,2572,2027,1598,true
ESP,TOT,AND,2229,12004,20228,25191,24505,true
ESP,TOT,ARG,753707,547743,373063,252380,137084,true
ESP,TOT,AUS,3698,12628,14612,14100,12541,true
ESP,TOT,AUT,4329,2938,2048,1169,2203,true
ESP,TOT,BEL,15860,68911,60845,52142,47129,true
ESP,TOT,BOL,1528,1469,1392,1343,1482,true
ESP,TOT,BRA,162107,127396,97676,58793,43545,true
ESP,TOT,CAN,6556,13163,20171,14715,10480,true
ESP,TOT,CHL,21767,15486,12122,9675,8636,true
ESP,TOT,COL,5882,6081,5259,4653,5750,true
ESP,TOT,CRI,1271,646,945,1152,1624,true
ESP,TOT,CUB,82748,74874,35905,16031,5209,true
ESP,TOT,DNK,681,644,1425,1656,2699,true
ESP,TOT,DOM,13147,12356,10819,9825,8967,true
ESP,TOT,ECU,827,1539,2395,2004,3030,true
ESP,TOT,FRA,89841,736748,489332,429029,151566,true
ESP,TOT,DEU,52278,244214,176968,131604,133635,true
ESP,TOT,GIB,4100,3362,2945,2723,2096,true
ESP,TOT,IRL,368,464,824,1133,5425,true
ESP,TOT,ITA,29680,29109,29971,25830,19609,true
ESP,TOT,JPN,2,38,84,968,1523,true
ESP,TOT,LUX,71,1858,1485,1796,2111,true
ESP,TOT,MKD,64,65,117,1213,1410,true
ESP,TOT,MEX,49906,31474,36763,25013,21133,true
ESP,TOT,MAR,93220,29965,16830,14243,13040,true
ESP,TOT,NLD,5847,3625,6988,17215,17587,true
ESP,TOT,NOR,292,640,1026,1339,1644,true
ESP,TOT,PAN,3543,3601,2613,2984,2573,true
ESP,TOT,PER,5340,5300,5014,3846,3145,true
ESP,TOT,POL,51,44,375,704,1182,true
ESP,TOT,PRT,1198,3131,8180,10369,12697,true
ESP,TOT,PRI,706,2084,2993,4681,7166,true
ESP,TOT,SCG,361,366,656,451,1671,true
ESP,TOT,SWE,855,3912,4349,4826,5024,true
ESP,TOT,CHE,24340,122841,126727,126965,88369,true
ESP,TOT,THA,50,106,296,516,1681,true
ESP,TOT,TUN,1451,200,1067,2067,1947,true
ESP,TOT,TUR,271,173,78,24,1205,true
ESP,TOT,GBR,24611,31623,41002,39279,60888,true
ESP,TOT,USA,47232,68175,97039,110958,119977,true
ESP,TOT,URY,65360,54155,39095,30030,20682,true
ESP,TOT,VEN,162858,144301,130624,110859,77759,true
ESP,FEM,AND,954,5227,9155,11610,11754,true
ESP,FEM,ARG,367547,276774,201116,140604,77299,true
ESP,FEM,AUS,1582,5452,6029,6510,5980,true
ESP,FEM,AUT,1804,1578,1143,731,1351,true
ESP,FEM,BEL,5717,34016,28780,24563,23013,true
ESP,FEM,BRA,73689,58886,45242,26803,20044,true
ESP,FEM,CAN,2569,5932,9531,7054,5377,true
ESP,FEM,CHL,9162,6766,5499,4502,4078,true
ESP,FEM,COL,2361,2616,2346,2152,2685,true
ESP,FEM,CUB,29507,25901,11828,4901,1447,true
ESP,FEM,DNK,415,281,630,763,1312,true
ESP,FEM,DOM,5075,5130,4204,3694,3323,true
ESP,FEM,ECU,338,656,1064,956,1493,true
ESP,FEM,FRA,42916,361183,248325,228048,76771,true
ESP,FEM,DEU,14000,85905,75376,58625,63441,true
ESP,FEM,GIB,2799,1629,2093,1866,1465,true
ESP,FEM,IRL,212,233,388,664,3261,true
ESP,FEM,ITA,17001,17106,18494,20203,15727,true
ESP,FEM,LUX,34,793,685,875,1099,true
ESP,FEM,MEX,19932,13104,16453,11209,9688,true
ESP,FEM,MAR,48819,15572,8666,7272,6595,true
ESP,FEM,NLD,3522,1246,2622,7585,8715,true
ESP,FEM,PER,2313,2392,2359,1753,1514,true
ESP,FEM,PRT,797,1994,4986,6114,7937,true
ESP,FEM,PRI,345,1035,1514,2343,3876,true
ESP,FEM,SCG,192,200,368,322,1227,true
ESP,FEM,SWE,392,1513,1918,1870,2064,true
ESP,FEM,CHE,13482,60551,64778,65953,42717,true
ESP,FEM,TUN,660,88,552,1095,1020,true
ESP,FEM,GBR,16015,18826,23111,22512,35625,true
ESP,FEM,USA,17978,32004,47783,56537,62356,true
ESP,FEM,URY,29803,54155,19960,15597,10973,true
ESP,FEM,VEN,65651,66139,58568,51010,36703,true
ESP,MAL,AND,1275,6777,11073,13581,12751,true
ESP,MAL,ARG,386160,270969,171948,111776,59785,true
ESP,MAL,AUS,2116,7176,8584,7590,6561,true
ESP,MAL,BEL,10143,34895,32065,27579,24116,true
ESP,MAL,BRA,88419,68511,52434,31990,23502,true
ESP,MAL,CAN,3987,7231,10641,7661,5103,true
ESP,MAL,CHL,12605,8720,6622,5173,4559,true
ESP,MAL,COL,3521,3465,2913,2501,3065,true
ESP,MAL,CUB,53241,48973,24077,11131,3762,true
ESP,MAL,DNK,266,363,795,893,1387,true
ESP,MAL,DOM,8072,7226,6615,6131,5644,true
ESP,MAL,ECU,488,883,1331,1048,1538,true
ESP,MAL,FRA,46924,375566,241006,200982,74795,true
ESP,MAL,DEU,38278,158309,101592,72978,70194,true
ESP,MAL,IRL,156,231,436,469,2164,true
ESP,MAL,ITA,12679,12003,11477,5626,3882,true
ESP,MAL,LUX,37,1065,801,922,1011,true
ESP,MAL,MEX,29974,18370,20310,13804,11445,true
ESP,MAL,MAR,44402,14393,8164,6971,6445,true
ESP,MAL,NLD,2325,2379,4366,9630,8872,true
ESP,MAL,PAN,2610,2211,1645,1719,1598,true
ESP,MAL,PER,3027,2908,2655,2093,1631,true
ESP,MAL,PRT,401,1137,3194,4255,4759,true
ESP,MAL,PRI,362,1048,1479,2338,3290,true
ESP,MAL,SWE,463,2398,2431,2956,2960,true
ESP,MAL,CHE,10859,62290,61949,61012,45653,true
ESP,MAL,GBR,8596,12796,17891,16767,25263,true
ESP,MAL,USA,29254,36171,49256,54421,57621,true
ESP,MAL,URY,35558,0,19135,14433,9710,true
ESP,MAL,VEN,97208,78162,72057,59849,41056,true
LKA,TOT,AFG,83,193,1422,2016,2054,true
LKA,TOT,AUS,3278,6413,16361,36034,52695,true
LKA,TOT,BHR,7,7,1545,2599,3973,true
LKA,TOT,BGD,1047,827,915,1002,1098,true
LKA,TOT,CAN,929,12227,24012,10798,89335,true
LKA,TOT,CYP,17,61,104,148,4486,true
LKA,TOT,DNK,51,47,553,5441,7658,true
LKA,TOT,FRA,6734,673,416,11840,11361,true
LKA,TOT,DEU,719,940,1602,23687,58017,true
LKA,TOT,HKG,4,331,214,159,3020,true
LKA,TOT,HUN,1269,1474,1284,1096,1034,true
LKA,TOT,IND,30652,40358,236125,273679,185572,true
LKA,TOT,ITA,643,2599,1027,18916,42113,true
LKA,TOT,JPN,9,139,308,1759,4563,true
LKA,TOT,JOR,2,6,20,6841,12320,true
LKA,TOT,KWT,88,153,147,10799,10198,true
LKA,TOT,LBN,2,6,12,2394,4199,true
LKA,TOT,MYS,506,6280,2813,1372,2821,true
LKA,TOT,NLD,2,653,1807,5206,9598,true
LKA,TOT,NZL,191,318,973,1146,6065,true
LKA,TOT,NOR,6,24,276,4772,7450,true
LKA,TOT,OMN,2004,2883,6705,19447,28630,true
LKA,TOT,PAK,395,18322,14708,11807,9478,true
LKA,TOT,QAT,2,30,174,3996,6274,true
LKA,TOT,SAU,1371,7723,39383,102608,111001,true
LKA,TOT,SGP,1856,525,676,1209,3406,true
LKA,TOT,SWE,3,153,680,3958,5789,true
LKA,TOT,CHE,573,472,398,7141,34182,true
LKA,TOT,SYR,81,782,569,805,1058,true
LKA,TOT,THA,3168,1005,2831,4935,16084,true
LKA,TOT,ARE,3,88,957,1775,3051,true
LKA,TOT,GBR,11058,17870,26715,40818,4412,true
LKA,TOT,USA,343,266,6209,14865,26040,true
LKA,FEM,AUS,1302,3084,8009,17865,26018,true
LKA,FEM,BHR,3,4,311,719,3243,true
LKA,FEM,CAN,439,5992,11828,4493,42750,true
LKA,FEM,CYP,9,30,52,74,3699,true
LKA,FEM,DNK,31,19,356,2262,3786,true
LKA,FEM,FRA,3217,327,210,4475,5755,true
LKA,FEM,DEU,260,335,628,6633,28292,true
LKA,FEM,HKG,2,134,72,105,2327,true
LKA,FEM,IND,15290,20623,118029,134082,92118,true
LKA,FEM,ITA,325,1392,492,7995,20604,true
LKA,FEM,JPN,4,59,150,413,1256,true
LKA,FEM,JOR,1,3,10,6772,11498,true
LKA,FEM,KWT,12,16,66,8380,7357,true
LKA,FEM,LBN,0,3,4,1974,3832,true
LKA,FEM,MYS,164,2102,1320,567,1058,true
LKA,FEM,NLD,0,180,615,2221,4423,true
LKA,FEM,NZL,91,135,463,552,2958,true
LKA,FEM,NOR,3,5,120,1459,3390,true
LKA,FEM,OMN,1448,2080,4830,13990,20549,true
LKA,FEM,PAK,176,7529,5899,4637,3719,true
LKA,FEM,QAT,0,7,24,2456,4804,true
LKA,FEM,SAU,1196,6627,33193,84822,94534,true
LKA,FEM,SGP,691,243,263,412,1553,true
LKA,FEM,SWE,0,70,268,2254,3265,true
LKA,FEM,CHE,339,241,221,2725,15871,true
LKA,FEM,THA,960,365,1343,2443,8028,true
LKA,FEM,GBR,5234,8207,12402,18810,1855,true
LKA,FEM,USA,137,129,3004,6464,12397,true
LKA,MAL,AFG,44,109,773,1143,1179,true
LKA,MAL,AUS,1976,3329,8352,18169,26677,true
LKA,MAL,CAN,490,6235,12184,6305,46585,true
LKA,MAL,DNK,20,28,198,3179,3873,true
LKA,MAL,FRA,3517,347,207,7364,5606,true
LKA,MAL,DEU,459,605,974,17054,29725,true
LKA,MAL,IND,15361,19734,118096,139598,93453,true
LKA,MAL,ITA,318,1206,535,10921,21510,true
LKA,MAL,JPN,5,80,158,1346,3306,true
LKA,MAL,KWT,75,137,81,2419,2840,true
LKA,MAL,MYS,342,4178,1493,805,1763,true
LKA,MAL,NLD,0,473,1191,2985,5175,true
LKA,MAL,NZL,101,183,511,594,3108,true
LKA,MAL,NOR,3,19,156,3312,4059,true
LKA,MAL,OMN,556,803,1875,5457,8082,true
LKA,MAL,PAK,220,10794,8809,7169,5759,true
LKA,MAL,QAT,2,23,150,1541,1470,true
LKA,MAL,SAU,175,1096,6190,17786,16467,true
LKA,MAL,SGP,1165,282,414,797,1854,true
LKA,MAL,SWE,2,83,412,1704,2524,true
LKA,MAL,CHE,234,231,177,4416,18311,true
LKA,MAL,THA,2208,640,1488,2492,8056,true
LKA,MAL,ARE,3,77,788,1333,2421,true
LKA,MAL,GBR,5824,9663,14312,22009,2557,true
LKA,MAL,USA,206,137,3206,8401,13643,true
KNA,TOT,CAN,9,101,197,1343,2439,true
KNA,TOT,PRI,76,224,322,147,3007,true
KNA,TOT,USA,2311,54,2224,8124,11101,true
KNA,TOT,VIR,1028,1108,6887,10389,7069,true
KNA,TOT,VGB,181,885,1087,1687,1864,true
KNA,FEM,CAN,5,54,106,716,1364,true
KNA,FEM,PRI,39,116,169,78,1626,true
KNA,FEM,USA,1125,30,1212,4473,6177,true
KNA,FEM,VIR,554,568,3810,5433,3787,true
KNA,MAL,CAN,4,47,91,627,1075,true
KNA,MAL,PRI,37,109,153,69,1380,true
KNA,MAL,USA,1186,24,1012,3651,4924,true
KNA,MAL,VIR,474,540,3076,4955,3281,true
LCA,TOT,BRB,398,1824,3462,3465,3970,true
LCA,TOT,CAN,10,115,225,1787,3168,true
LCA,TOT,GUF,452,1700,3389,7886,12026,true
LCA,TOT,MTQ,375,747,91,1580,1894,true
LCA,TOT,PRI,59,175,252,112,2350,true
LCA,TOT,USA,2679,63,1818,8099,14151,true
LCA,TOT,VIR,27,743,2890,4568,3461,true
LCA,FEM,BRB,255,1125,2108,2125,2485,true
LCA,FEM,CAN,5,62,121,904,1727,true
LCA,FEM,GUF,193,720,1484,3614,6196,true
LCA,FEM,MTQ,213,386,46,841,1075,true
LCA,FEM,PRI,30,90,132,62,1271,true
LCA,FEM,USA,1305,34,969,4259,7677,true
LCA,FEM,VIR,14,409,1604,2471,1828,true
LCA,MAL,BRB,143,700,1354,1340,1485,true
LCA,MAL,CAN,5,53,104,883,1440,true
LCA,MAL,GUF,259,980,1905,4272,5830,true
LCA,MAL,PRI,29,85,120,50,1079,true
LCA,MAL,USA,1375,28,850,3840,6474,true
LCA,MAL,VIR,12,334,1286,2097,1634,true
